g2,g3,g4,g1,g5,g6,g7,g8,PseudoTime
0.9756974,1.0605175,0.42911103,-0.7544423000000001,1.6907136000000003,-1.2881566,-0.3601197,-0.12159628,0.49586418
-0.39829668,-1.9734828000000002,0.38958275,-0.517721,1.8483803,-0.99183786,-0.99205995,0.726437,0.48960134
0.53979963,0.33120109999999997,-0.78624165,-1.8217176,1.8540566000000003,-0.641551,-0.17085773,0.49551287,0.4744145
-0.85059494,-0.44232398,-0.26421659999999997,-1.6771837,1.8688711,-0.40086752,-1.2904379,0.6964594,0.49376494
-1.0508931000000001,-1.7918279,-0.90767956,-0.61633855,0.57994044,-0.81992096,-0.5201292000000001,1.2729625,0.42562047
-0.6959449000000001,0.7436255,-0.7927896,0.18217361,1.8115263,-0.40164099999999997,0.032900658,0.52954507,0.42629865
0.99808306,0.98319846,-0.17701647,0.7432460999999999,1.5594041,-1.3729898999999999,-0.36387238,-0.04494209,0.5195152
0.46309677,1.1285025,-0.82961804,-1.2861624,1.7393942,-0.66801906,-0.87596893,0.20522258,0.49347147
-1.3006431999999999,-0.30103296,0.56603295,-1.8946146000000001,1.9014113000000001,-0.41922134,-1.4253183999999999,0.60917836,0.49367985
-0.2632009,-1.8110373,0.52000576,-0.20316605,0.70893633,-1.5974971000000002,-0.26865643,1.2389162,0.48298237
-2.0807740000000003,0.06707696,0.85308903,-0.7895835,1.8425547999999998,-0.69814426,-0.550403,0.6860725999999999,0.48020947
-1.0801040000000002,1.0450279,0.046709455999999996,-1.194625,1.8018808000000002,-0.6943271,-1.499126,0.3689735,0.44963592
-1.1107283000000001,-0.4820061,0.6606466,-1.1292512,1.7698883,-1.1491806999999998,-0.49857044,0.84166473,0.47191983
0.112638906,0.018761288,0.7187409,0.24134012,-0.55578864,-0.07513336,0.44597954,1.1578275,0.35122135
0.94352794,0.8866001,-0.63133913,0.9911957,1.6359202,-0.8341533000000001,-0.557067,-0.30027145,0.46625218
-1.1280421,-1.0798427,0.38235977,-0.70118845,1.9361191999999998,-0.39323863,-0.62970775,0.5346218,0.46394929999999995
1.0705353000000002,0.9845258,-0.5249613000000001,0.1201955,1.5173763,-1.2780148,-1.8041741000000002,0.16448379,0.54243517
-0.36159116,0.7138648,0.6129758000000001,-0.4463754,1.8484085,-1.2666041000000001,-0.486497,0.5037742999999999,0.44621962
-0.28732129999999995,-0.858835,0.45286435,-1.1402705,1.853286,-0.084282994,-0.38017806,0.6858949000000001,0.43872738
-0.5708746,-1.3583312,-0.6080776999999999,-0.3675283,1.8956345000000001,-0.38339105,-0.44091990000000003,0.63047636,0.46769740000000004
-0.62017506,-1.6749289,-0.5162089,-1.1501921,1.9005468,0.26786283,-1.3821806,0.59062743,0.46505234
-2.0183234,-0.9037459000000001,0.28870425,-0.15899633,1.9121166,-0.69842917,-1.3993763000000001,0.59480405,0.5004237
-2.0926535,-0.22397663,0.8687582,-0.67227256,1.9774613,-0.27279922,-0.9714195999999999,0.34872147,0.48019728
1.0210389000000002,0.9584335999999999,-0.5538923000000001,0.98753697,1.1993086000000002,-0.16346917,-1.6709702000000002,0.10104964,0.5477694000000001
-0.6407984999999999,-1.3832251,0.21710311,-0.99652964,0.13727053,0.35899654,0.59148353,1.1938065,0.43790615
0.8958639000000002,0.8446425999999999,-0.31646898,1.116837,1.4902935,-0.6667639,-0.6457918,-0.0797722,0.5022121
0.93058443,1.0855361000000001,-0.7013632,0.18205933,1.6565095,-1.1426163999999999,-1.1709458000000001,-0.034337312,0.5245145999999999
1.0163062,1.0960193,-1.6059265,-0.29382464,1.6186405000000001,-1.4169537,-0.7486588000000001,-0.07839914,0.52827126
-0.95044035,-0.5764089,-1.4158778,-0.7599469,1.8604353999999999,-0.663184,-0.30812480000000003,0.71238714,0.46838212
-0.72751105,-1.494383,-0.1714018,-0.67941964,1.9029733,0.30886438,-0.41645604,0.5657795999999999,0.47141528
-0.331287,0.3340344,0.40791023,-0.08630275,1.9043338,-1.7454702000000002,0.12296092,0.4682134,0.44355592
-0.30036756,-0.48150694,-0.672552,-1.1849523000000002,1.7627362000000002,-0.56653124,-1.2810478,0.85644925,0.49596049999999997
1.0113728000000002,1.0378792,-1.3991805,0.97038907,1.3767258999999998,-0.6200255,-0.7347468,-0.16765803,0.5408761999999999
-0.43578425,-1.4503338,0.2567406,0.15024436,1.7876503000000001,-0.38019949999999997,-0.4395737,0.78490317,0.44170135
-0.35023618,-0.91711116,-0.22896187,-0.08665292,1.8327900000000001,-0.6502804,-1.3082552,0.7415398,0.4162077
1.0707072,1.1326791999999999,-0.8778497,-0.7579096,1.4171747,-0.14237931,-1.0706731000000003,0.0543659,0.5391519
1.0411565999999999,0.9984732,-0.35996762,0.6310239000000001,1.6268877,-1.1657648999999999,-1.4706188,-0.23175085,0.53070164
1.0327126,1.0093697,-0.30691358,0.058567364000000004,1.6065078000000002,-0.41157356,-1.2234056999999998,0.0346302,0.50113976
0.7762008,1.0502464,-0.37714875,-1.8237758999999998,1.6920781999999999,-0.49995917,-1.0098892,0.22913848,0.49460486
-1.8681593999999997,-0.6400554,-0.05227817,-0.48159868,1.8635046000000002,-0.72406113,-0.28956679,0.70256615,0.4494026
-1.5475895,-1.3782948,-0.32956427,-0.5086819,1.9732068999999999,-1.642743,-0.025277337,0.42908329999999995,0.49957514
-1.2958763999999998,0.088490434,-0.75922495,-0.3943009,1.9099988999999997,0.19386914,-0.043359853,0.5042128,0.44069132
-1.5066595,0.3417585,-0.77511084,-1.7924976000000001,1.9027724999999998,-1.2294201999999999,-0.2835759,0.55668366,0.49814440000000004
-0.36453065,-0.39178276,-0.51970965,-0.41514426,1.7671151999999999,-0.6171079,-0.042233195,0.82786953,0.4202718
-0.62015414,-0.40687814,-0.018788113999999998,-0.28444818,0.38390398,0.6251985999999999,-0.5120885000000001,1.1911029,0.35888037
-0.21536541,0.5933579000000001,-0.23016539,-0.99975044,1.8986357,-0.8030856,-0.66253227,0.46035784,0.44758278
0.90238106,1.232743,-1.1169354999999999,-1.9013008000000002,0.6709437,-2.0131505,-1.3600415000000001,0.5063409000000001,0.50107855
1.0757705,1.1724994,-0.97948873,-0.5382901999999999,1.0517546,-1.508211,-1.6234908000000001,0.27655646,0.55335176
-0.53534883,-0.019900357,0.45342684,-0.061893348,1.5052052,-0.43319799999999997,0.0072738985,1.0240144,0.38466382
1.0198696,0.9547909,0.14572494,1.0578728000000002,0.8569679,-1.5374712,-0.7368836999999999,0.18449666,0.40222055
1.0097662,1.013401,-0.6433213000000001,-1.9611506,1.6849688000000003,-0.80280375,-0.5805184,-0.036417242,0.52888286
-1.2240843000000001,-1.6128794,-0.561103,-0.6838911,1.9912236,-1.2392239999999999,-0.45272684,0.38797888,0.5045148
0.15167268,0.60465074,-0.65904087,-0.458688,1.795627,0.10614841400000001,-0.9414044,0.6028073,0.439342
-1.206515,-0.7540444000000001,0.45297396,-0.55628705,1.8636226999999999,-0.91546834,-1.1453841,0.70433265,0.47728690000000007
-1.6287405000000001,-0.7052519,-0.45882705,-0.40408576,1.7954823,-1.1400453000000002,-0.19052571,0.8176693,0.46267548
-1.2689576,1.1300492,0.25817367,-0.9444718000000001,1.5423521,-1.7562511000000003,-0.6882222,0.64909184,0.43182546
0.85609055,1.0042806999999998,-0.7249717,1.0501992,1.4825867,-0.7278642,-0.90903026,-0.10208471,0.50967693
-1.1544375,1.020243,-0.48229238,-0.83393407,1.7585203999999999,-0.99507767,-1.1154473,0.49743766,0.461325
0.8785219000000001,0.9613186,-1.5265007,0.96258944,1.5134530000000002,-0.7905262,-1.1473746999999999,0.050497357,0.56879646
-0.7849824000000001,-0.41611433,0.25858760000000003,-1.1509736000000002,1.8733819,-0.07776362,0.01697549,0.64171815,0.43601692
1.0023147,1.0356736,-1.5616766000000002,1.0083579,1.5046844,-1.8246214,-0.33358958,-0.5004028,0.5578383000000001
0.86341715,0.9652985000000001,0.5592403,1.0592110000000001,1.5651034,-0.58554214,-0.49262124,-0.3042863,0.4616262
-1.2114863,1.2666104,-1.4159469999999998,-1.236343,1.5703604,-0.14489107,-0.35798293,0.36917597,0.45032948
0.9785431999999998,0.99269575,-0.9656346,0.64028686,1.6907221000000001,-0.96968853,-1.4634242,-0.25443074,0.5418607
-0.024679378,-0.56941265,1.3447553,-0.21222058,1.3590771000000001,0.011610605,-0.46624449999999995,1.0339185,0.3910018
0.9155462,0.9643533999999999,-0.45310485,1.0936525,1.3190638000000001,-1.5217516000000002,-0.42708063,0.007753778199999999,0.48793086
-1.1429477,-0.0997711,-0.12371909,0.11701748,1.8809898,0.07397892,-1.1436801,0.59172463,0.4613684
-1.5881783,-0.9526109,-0.25158906,-1.5321604,1.8994962,-0.7289937,-1.5642684999999998,0.65250987,0.49609473
0.8149487,1.1380389,-0.27491444,-1.083784,1.6934525000000002,-1.0316626,-0.41673777,-0.0022095563,0.5028511999999999
-0.31070358,-1.7183255000000002,0.0050260520000000005,-1.5028163,0.77251893,0.092393234,-0.08717243,1.2281862,0.40995854
0.99819005,1.1327423,0.5846616,0.4044382,1.5653758999999998,-0.65841645,-0.5587890999999999,-0.22637619,0.4689981
0.9681960999999999,0.9511884,-0.5808934,1.0097729,1.5564171,-0.8221794,-0.6471671999999999,-0.30588350000000003,0.47979212
-1.7274546999999998,-0.562555,-0.1515721,-0.60567075,1.7382376,-1.033692,-0.48320615,0.8965607,0.46250427
-1.3765608999999999,1.16683,0.521131,-0.8110662,0.88491225,-0.58502614,-0.62917346,0.87257236,0.3846472
-1.6714698000000001,-0.47500587,-0.1276343,-0.13969174,1.8844709,-0.42533278,-0.065867126,0.63122874,0.4359589
-1.1769147,-0.14734748,0.14470813,-0.7022034,1.9020298999999998,-1.4943881,-1.6091267,0.6169128,0.50185287
1.0117121,1.1171416,-1.5053245000000002,-0.35584083,1.5635997,-0.100739546,-1.0106245,-0.034941177999999996,0.5038056
1.04633,1.0789045,0.10683422,-1.2769883999999998,1.5361761999999999,-1.8901929,-0.9350881999999999,0.07741092,0.5102856
-0.25769344,-1.1677969,-0.3969433,-0.5652411,1.9515398000000002,-0.60553306,-1.4487163,0.48910200000000004,0.45434323
-0.6078815,-0.14121564,0.35025337,-0.5288864999999999,1.9027275000000001,-0.09239402,-0.07150023400000001,0.5546456999999999,0.417954
-2.191979,0.8618389000000001,-0.23620464,-0.7465753,1.8099211,-0.5380461999999999,-0.26183656,0.52665925,0.46143746
-0.72288424,-1.2199882,-0.13345002,-1.6878626,1.9091191000000003,-0.89934057,-0.2894073,0.6160711,0.4856328
-1.3635007,-1.335706,-1.015911,-0.34476843,1.9410447,-0.23471484,-0.78369105,0.5265089,0.48128727
-0.71468323,-2.1235150000000003,0.08350032,0.18150479,1.4266497,-0.8367744,-1.1709152,1.0998246999999999,0.45717409999999997
-0.7737781,-0.2162064,0.92469513,-1.264681,1.9249749,-0.8161242,-0.8940556000000001,0.5180778,0.48060280000000005
-0.042718165,-1.0776981,0.27278876,-0.5983524,1.8342804,-0.7858984,-1.0128872,0.73191243,0.4268888
-1.1750373,-0.059857994000000005,0.44856372,-0.36730865,1.9212967,-0.16754617,-0.80913293,0.5234976,0.45751435
-0.31522915,-1.6622856,0.11144987,-1.0992571000000002,1.8825538,-1.268261,-0.6979915,0.6678841999999999,0.46330404
0.95175046,0.98329365,-0.35732183,0.9421458,1.5306419,-0.95676583,-0.51859534,-0.13624245,0.49267256
-1.6607478999999998,-1.7984627,-0.29007357,-0.55450785,1.9713365000000003,-0.6506466999999999,-0.750564,0.45306197,0.49633124
-0.5289571,1.1253966,-0.7699646,-0.8166324,1.7455412000000001,-1.5344238000000001,-1.5840204,0.37123865,0.44479063
-0.06556153,1.2067518,0.22179708,-0.69817585,1.7425336,-0.60185975,-0.6331127,0.14250769,0.4369478
0.4349901,1.1268573999999998,0.11056048,-0.5520166,1.6529446,-0.45264670000000007,-0.27618602,0.35741517,0.42007944
-1.3286343,-0.9733632999999999,-0.49836126,-0.1628799,1.8371985,-0.9894409,-0.6863701,0.7548063,0.45582741
0.26800522,-0.93605,0.24063155,-0.9465471,0.24915140000000002,0.11720493400000001,-1.2610033999999999,1.2238388999999998,0.39577705
-1.4346952,0.9077415000000001,0.9296553,-1.1057125,1.742989,-0.06513491,-0.45879790000000004,0.55518943,0.44049153
1.012637,1.0588906999999999,-0.5607595000000001,-0.56638104,1.6120450000000002,-1.1547005,-0.7742394,0.03898811,0.49057376
0.0086652115,-0.7442482,-0.2641507,-0.75299436,1.3204616000000002,-0.6194602,0.03039699,1.1277572,0.41593996
-0.6640189999999999,-0.92352414,0.2553077,-1.1508621,1.942884,-0.89095813,-0.13311754,0.511346,0.46426725
-0.34722659999999994,-0.34789446,0.15864381,-0.34407794,1.8480337,-0.4058735,-0.06976395,0.6870894000000001,0.41493663
-0.26980227,-1.0991958,-0.06462625400000001,0.3088117,1.7030517,0.1742848,-0.10185712,0.8369974,0.4379088
-1.2135247,-1.8361060000000002,-0.83750683,-0.89511234,1.8187066000000003,-0.74603283,-0.39283162,0.7970998,0.47170308
0.98452693,0.9744389000000001,-0.89301413,0.9219046000000001,1.5569024999999999,-0.6694641,-0.7284925999999999,-0.21718028,0.5138995
-1.2786883,0.8795690999999999,-0.75464773,-1.0907272,1.9098159,-0.64653885,-1.2949684,0.26837113,0.45086047
0.9660576,1.1123832,-1.229299,0.61395395,1.5245898,-1.0839908,-1.4487629,-0.056770507000000005,0.5719757
-1.6056458999999998,-0.36883256,0.31078684,-0.48555583,1.8477826000000002,-1.4150116000000001,-1.2782596000000002,0.7313519,0.47708490000000003
0.83688205,1.1559525,0.047300815999999996,-0.789409,1.6303450000000002,-1.1992675,-1.1839075000000001,0.08042139999999999,0.49894124
-0.9002988000000001,-0.7456624,0.05272453,0.68960917,1.6157361000000001,-1.1601902,-0.10477847,0.8898528,0.43726724
-0.44204637,-1.506001,0.1771063,-1.1362463,-0.18624519,0.13216734,-0.47187683,1.2632378,0.39552724
-0.0288125,-1.2979454,-0.52406824,-0.7319828,1.9123157,-0.9695295,-0.49430470000000004,0.5785828000000001,0.4775318
-0.7066779000000001,-1.3428373,0.053483135999999994,-1.1860001,1.9869086999999999,-0.76723176,-0.53248215,0.3912228,0.45869958
-0.485343,0.13641003,-1.0797985,0.62494457,1.8491601000000002,-0.6877288,-0.60713637,0.55280757,0.40949443
0.97700006,1.037007,-0.8304726999999998,-0.15125565,1.6857761000000002,-1.3033363000000002,-0.9965745999999999,-0.043099545,0.52436554
0.9667474,1.0195082,-1.1325611,0.8462639000000001,1.5902826,-1.5709333,-1.6634889,-0.21638544,0.5521583999999999
0.8740268,1.1214452,-0.5222803,0.83340096,1.515933,-1.801304,-0.19948304,-0.12764996,0.5224321
0.9649651,0.9308200000000001,0.10256783,1.0207213,1.4533613,-0.67975897,-1.6588906000000003,-0.07012495,0.52402353
0.5528868,1.1320493,-0.384495,-1.0365024999999999,1.6856389999999999,-0.78328156,-0.68626237,0.26655865,0.46936953
-0.9660405999999999,-1.5569539,-0.46934646,-0.7580581000000001,1.8995490000000002,-0.16200489,-0.5656845,0.6294994,0.48167
1.0060697,0.9739814,-0.095645145,-0.11328457,1.6086378000000001,-1.7366218999999998,-1.4850013000000002,0.17802079,0.52689207
-0.9482360000000001,-0.5334350999999999,0.052691527,-0.8161604,1.7221767,-0.7704168,-0.6586156,0.91160697,0.42664567
0.9130971999999999,1.0639178,-1.6379312,0.38454852,1.6150388999999998,-1.4202021,-1.5423021000000001,0.08499107,0.5771896
-1.7216771,-0.6823035,0.24142137,-0.52545786,1.9209783,-1.1089532,-0.6455126999999999,0.58288413,0.47770706
1.0652839,1.163386,0.16620776,-1.3541464,1.2567198,-0.7914532,-0.90082806,0.18277612,0.47707054
-1.8446476000000003,-1.1358438,0.9186759,-1.2411181999999998,1.9197109,-0.11530193,-0.2053203,0.5290049,0.50867856
-1.8384321,-0.7369148,-0.52307624,-1.6798095000000002,1.9412982,-0.0039447187,-0.86209154,0.51980543,0.5065598
0.029837682999999997,-1.2568777,0.06823023,0.10253658,-0.27123228,-0.10622089,-0.04976147400000001,1.2321126,0.31789207
0.38474253,-0.541076,-0.24817728,-0.76125544,1.8914449,-0.26859775,-0.756739,0.53616816,0.45042104
-0.34169775,-0.29132992,0.047677826,-0.14771414,1.3224664,-0.70019746,-1.0053053,1.1367604,0.39435604
0.97306013,0.93991303,-0.2367574,1.1450931999999998,1.2818713,-0.39847276,-0.06198739,-0.20868991,0.46256
-0.70172393,0.20254704,0.32673344,0.43257433,0.5709512,-0.46198198,-1.3435476,1.1902196000000003,0.30882550000000003
-0.08501133,-1.330066,-0.014368573999999999,-0.4657023,1.8421656000000002,-1.0141538,-0.50006646,0.7223725999999999,0.4702093
-0.029030679,0.80547094,-0.7559357,-1.4465407,1.760782,0.082927585,-0.09947064,0.5829991,0.46494365
0.99199617,0.9537235999999999,-0.26280722,0.7822024999999999,1.5879405,-0.30009764,-1.2002073999999998,-0.09011262,0.5290708000000001
-0.99338305,-0.6949265,0.23096462,-0.30623525,1.8664192,0.007901653,-0.9440940000000001,0.6694208,0.44639809999999996
-0.34982340000000006,-1.0581586,0.9366174,-0.15521793,1.9000877,0.2555243,-0.5282653,0.5054117,0.42052895
-0.40626478,-1.1318625,-0.8770817,-0.5345127,1.6872575,-0.6207384,-0.11804991,0.93599415,0.46405026
0.95278656,1.0179663,0.22488801,1.1314704,1.1022215,-0.8650437,-0.28667414,-0.08469242,0.43192520000000006
0.14176032,-0.54575855,0.27902836,-0.7365599,1.1128033000000002,-0.75806296,-0.16613473,1.1719108999999999,0.43121415
-0.76208997,-0.00018098265,0.5572375,0.91602576,0.93691933,-1.7176118000000002,0.10470092,1.0342889000000002,0.36795047
-1.7950282,0.40853497,0.14841706,-1.0138610000000001,1.8955047999999999,-0.21375929,-1.2078673999999998,0.5420564999999999,0.46881503
-0.37496337,-1.2141713,-0.108817175,0.18271133,1.8070085999999999,-0.34795812,-0.36190322,0.7522723000000001,0.44224593
0.9404458,0.7546229,0.35862258,1.0484175999999998,1.5819436000000002,-1.0758566,-0.7467596,-0.09435205,0.4563385999999999
0.8478290999999999,0.9887775,-0.11220514,1.0190393,1.5500082,-0.36282322,-0.87552994,-0.15222056,0.5276989000000001
-0.44785202,0.66027856,0.79470146,-1.1304023,1.8512025,-1.1625948,-0.62341964,0.52689356,0.4576808
0.5137417999999999,1.241815,0.5032087000000001,-0.8757481,1.3892058999999999,-0.3607406,-0.6423403,0.42715588,0.43390164
0.86869055,0.9945539000000001,-0.40917270000000006,1.1603595,1.3815438999999998,-1.0728571000000002,-1.8390852,-0.2132525,0.5310345000000001
-0.44075462,0.7457889,0.06013029,-0.41961256,1.7971069,-0.2254045,-0.17325303,0.5864897,0.43076915
-0.8097393,-0.68431956,0.27586928,-0.04408419,1.2048208,0.22827774,-0.6997375,1.1500286,0.38308054
-1.6071326000000001,-0.7641956999999999,-0.51657885,-1.1416601999999998,1.5017955,-0.534047,-0.19972625,1.0842603000000002,0.49306350000000004
-1.6310211000000001,0.45437276,-0.14583972,-1.1623136,1.8747851999999998,-0.65178174,0.016707676,0.57154506,0.48962212
-1.5439701000000001,0.096664056,-0.19429435,0.40149066,1.8688658,-0.8104207,-0.19240792,0.57994705,0.4304779
-1.2698167999999999,-0.5049239999999999,0.09579549,-1.7421575,1.8956861,-0.3321868,-0.46769097,0.6338263000000001,0.48528537
0.9795064,0.9158673,0.32363725,0.9119343000000001,1.5766517,-1.6641872,-1.5364906,-0.12936164,0.5310935999999999
0.9315370999999999,1.1286857,-0.6844395000000001,-0.6088979,1.5521672,-0.7243781,-0.24530102,0.1350606,0.49359763
-0.34701163,0.055323616,0.5739923000000001,-1.4212040000000001,1.2907323,-0.6080107,0.14057992,1.1171086000000001,0.40420026
0.97469854,0.93008274,0.32085496,0.9895044,1.4312336,-0.89200974,-1.0780374,-0.0046051242,0.464614
-0.11485618,0.050103474,-1.43502,-1.1476071,1.877725,-0.7125183,-0.26796943,0.6208313,0.45520633
1.0552903,0.9035470999999999,-0.61954916,-1.3898851,1.5551978000000002,-0.55846274,-0.99577224,0.29082468,0.50142485
0.94510514,0.9940635,-1.0358423,1.1791142,1.2345378,-0.9780039,-0.9064948,-0.23751323,0.5287798
0.9804198000000001,1.0329441,-0.25588733,0.49445015,1.6111879999999998,-1.3538795,-1.0079216,-0.02358444,0.5315446
-0.07430342,1.2226561000000002,0.0019636424,-1.4222114,1.7338481,-0.85969985,0.12387573,0.097576305,0.47233549999999996
-0.08898349,-0.16551754,-0.21341723,0.13846329999999998,0.31729823,-0.3543848,-0.26952222,1.2266151,0.31793514
1.0369436,1.0563247,-1.143098,0.9597187,1.3681885,-0.5893832,-1.4734668,-0.24725154,0.55611247
1.0195271000000001,1.1217393999999998,-0.5686134,-1.5060964,1.5269645,-0.036373,0.073036514,-0.032096025,0.5001310999999999
0.92055964,0.8242510000000001,-0.41485438,1.0300276,1.5348438999999998,-0.867547,-0.5516833999999999,0.011352214,0.49437470000000006
1.0648625,1.2102423999999998,-1.3525589,-0.36333516,1.2389468000000001,-1.157957,-1.488958,0.08538274,0.5507426
-0.6863118,-2.1829313999999997,0.15017268,-0.45973134,1.8935256,-0.20146956,-0.8566795,0.6328299,0.47992328
0.7756224,1.06336,-0.58871555,1.0177884,1.4703366000000002,-0.62218773,-0.8463715,-0.027181108,0.49672732
-1.0907624,-0.9851120999999999,0.26174915,-0.1611422,1.8403669999999999,-0.2682906,0.04650471,0.7086676,0.46221247
-1.4715091,-1.1806446000000002,-0.8811427,-0.06700668,1.9162703999999997,-0.58807445,-1.6135708,0.5904753,0.47534907
-0.9111749,-1.1054399,0.7202907,-0.13021976,1.9017509,-0.6267755,0.33946544,0.5373891,0.4689018
-1.8483042,-0.7978575,-0.8236813000000001,0.030253692999999998,1.9033417000000001,-0.15354607,-0.468376,0.59030294,0.46668893
-0.76942605,-1.5187551000000001,-0.69120836,-0.28283247,1.8754058,0.09644209599999999,-0.18780607,0.64320433,0.45789742
-0.12002883,-0.74888194,-0.23430592,0.48190168,1.3365871,-0.59926575,0.20566998,1.0629429,0.4169678
0.91479754,1.0766714,-0.3092074,0.85794073,1.5375291000000002,0.12616979,-0.6906671,-0.24512874,0.5152662
-1.3884523000000002,-1.4224818000000001,-0.111056425,-0.81634825,1.8502465,-0.9351652,0.09152094,0.7235944999999999,0.4721425
0.965527,1.0564407,-0.07031824,-0.7420629,1.6148827,-1.3991407,-1.0516707,0.13022172,0.50034416
-0.029776277,-1.4663161,0.060774792,0.11309446,1.9143505,-0.7110354,-0.50314826,0.5279015,0.43348909999999996
-0.10936886,-1.6196986,-0.1285021,-0.3772652,1.8869365000000002,-0.37892404,-1.0839294,0.6314913000000001,0.45709646
-1.8195122,-0.65495163,-0.39718607,-0.91805756,2.0170848,-1.2742256,-0.4822014,0.28062615,0.47774809999999995
-0.027101312000000002,0.8460416,0.4653742,-0.90061474,1.4109690000000001,-0.61991704,-0.9313809999999999,0.9220787,0.41067612
-0.92283624,-0.665926,-1.0012511,1.0211571,1.7327067999999999,-1.3663635,0.12948705,0.5530772,0.41995436
0.007615815,0.6000103,-0.50057524,-0.92093724,1.7791317,-1.2360792999999999,-0.54468167,0.68954104,0.44632658
0.23598261,1.2152828000000002,0.61633974,-1.7165810000000001,1.7430526999999998,-0.39050105,-1.1705927999999999,0.030896494,0.47798845
-0.9847431999999999,-0.12499995,0.17850348,-0.22418764,1.8020601000000003,-0.861189,-0.7104335,0.7837255,0.43245444
-0.4480589,0.58645344,0.05310344,-0.20723255,0.46925932,-0.14932358,-1.1035194,1.1769284,0.33246526
-0.86349815,-1.5598378000000002,-0.24290370000000003,-1.1557823,1.8821883000000001,-0.36506906,-0.25682962,0.6687930000000001,0.463658
-1.8726685,-2.2182607999999995,0.71521664,-0.33594865,1.9686335,-0.23619124,-1.176949,0.41316440000000004,0.5218777
1.0448029,1.0517228,-0.44519040000000004,-0.19308345,1.6111485,-0.006178414399999999,-1.3879796,-0.09523884,0.51623154
-1.1451358,-0.35580865,0.17199920000000002,0.16887954,1.9416705,-0.2791712,-0.48894474,0.45569402,0.44389209999999996
-0.67445505,-0.43071356,0.40898418,-1.0002986999999999,1.8545183999999997,-1.2093049999999999,-0.3674598,0.7093519,0.46030846
-0.9118609000000001,-1.0182944999999999,-0.22658177,-0.87286943,1.8287011000000002,-1.8432955000000002,-0.5380050999999999,0.77991486,0.5069981
0.9568296000000001,1.2283155000000001,0.6880126999999999,0.32757372,1.4211094,-1.004601,-0.7100776999999999,-0.12052647,0.44385070000000004
-0.38782045,1.1789025,0.12279346,-1.0392685,1.7525547,-0.8239018,-1.5133448,0.23415594,0.4448452
-0.6091382,-0.8158894,0.38437393,-0.92690015,1.8840014999999999,-1.5631169,-0.07464996,0.64866835,0.47195148
-0.44759616,-1.0939121,-0.019947117,-0.0651139,1.6183018999999998,-0.68869525,-1.0654331,0.9930704,0.41524659999999997
0.9235779000000001,0.9222991,-0.7046724,0.9821556,1.5142431,-1.7604368000000001,-0.57014334,0.0024321605,0.52879333
-0.55585647,0.9817931000000001,-0.21107070000000003,0.13248354,1.8222672,-1.9941624,-0.40065944,0.33598372,0.45801216
0.3506038,1.2532463,-0.6905238,0.11016355,1.6832403999999999,-0.18191257,-0.58740836,-0.021589387,0.45857352
